model	nDCG	Recall	MAP	PopREO	PopRSP	APLT	ACLT	ARP	ItemCoverage	Gini	EFD	EPC
LightGCN_seed=42_e=500_bs=512_lr=0$0005_factors=16_l_w=0$0001_n_layers=3_normalize=True_it=140	0.3081081038402514	0.20826675030310812	0.2900980514616527	0.8904745216964518	0.9805000002462774	0.02172185430463576	0.43443708609271525	1063.8240976821191	1511.0	0.09399637144670325	2.517601005591237	0.21400849393865323
LightGCN_seed=42_e=500_bs=512_lr=0$0005_factors=8_l_w=0$0001_n_layers=3_normalize=True_it=300	0.28121606206406635	0.18574040715444715	0.26676496599334604	0.9013009629665041	0.9801237952467049	0.022135761589403977	0.4427152317880795	1105.9532781456953	1484.0	0.08315949001379452	2.292111384362561	0.19405752309888832
LightGCN_seed=42_e=500_bs=512_lr=0$0005_factors=64_l_w=0$0001_n_layers=1_normalize=True_it=40	0.3211334211768135	0.21848022390105068	0.30146129373405767	0.8724854029420948	0.9755577666480285	0.027144039735099337	0.5428807947019868	1006.2080629139073	1726.0	0.11191467204712235	2.635796718653514	0.22470298567770502
LightGCN_seed=42_e=500_bs=512_lr=0$0005_factors=16_l_w=0$0001_n_layers=1_normalize=True_it=60	0.30365426617836194	0.20470056494826164	0.2862904671391725	0.9015267586797809	0.9816876556792243	0.020413907284768214	0.40827814569536425	1067.6983112582782	1516.0	0.09042392784114661	2.4804368081793857	0.21091051409478848
LightGCN_seed=42_e=500_bs=512_lr=0$001_factors=16_l_w=0$0001_n_layers=3_normalize=True_it=100	0.3112571433842222	0.21038754102949964	0.29235595413286736	0.8752005664932729	0.974186704561149	0.028642384105960265	0.5728476821192053	1021.9221605960264	1713.0	0.10946321999302122	2.5540205823095072	0.21714883518266137
LightGCN_seed=42_e=500_bs=512_lr=0$0005_factors=8_l_w=0$0001_n_layers=4_normalize=True_it=320	0.28338165869693094	0.18766964146609205	0.2683941932554085	0.9150638150610239	0.9836457159181577	0.018253311258278147	0.3650662251655629	1127.3924917218542	1390.0	0.07709084762064877	2.302289134913332	0.19480847013288854
LightGCN_seed=42_e=500_bs=512_lr=0$0005_factors=8_l_w=0$0001_n_layers=2_normalize=True_it=120	0.28103686495390995	0.18591936577600823	0.2668044694673519	0.9209872995011764	0.9870926075373511	0.014437086092715233	0.28874172185430463	1138.1591804635761	1225.0	0.06974154467531946	2.2811251829574277	0.19325770216286062
LightGCN_seed=42_e=500_bs=512_lr=0$0005_factors=32_l_w=0$0001_n_layers=1_normalize=True_it=40	0.30787817176604465	0.2069930207716744	0.2902743739367534	0.8991055063416763	0.9822282858362613	0.019817880794701984	0.3963576158940397	1065.332665562914	1480.0	0.09047547246222731	2.515463206926698	0.21403160927328532
LightGCN_seed=42_e=500_bs=512_lr=0$0005_factors=64_l_w=0$0001_n_layers=2_normalize=True_it=100	0.32848865140453004	0.2266872307698976	0.30646423714661647	0.8366764485122683	0.966294144750187	0.037218543046357626	0.7443708609271523	953.8867798013246	1983.0	0.13449038894403154	2.712449535112814	0.2314429344526399
LightGCN_seed=42_e=500_bs=512_lr=0$0005_factors=8_l_w=0$0001_n_layers=1_normalize=True_it=160	0.27795206265927613	0.18344517902476787	0.26412549753643955	0.8939047943193501	0.9757923565859485	0.02688741721854305	0.5377483443708609	1084.6579470198676	1574.0	0.08829290759754305	2.2774254443372928	0.1928981282330847
LightGCN_seed=42_e=500_bs=512_lr=0$001_factors=32_l_w=0$0001_n_layers=3_normalize=True_it=60	0.3174892184597338	0.21683124409893617	0.298240373324458	0.8712496313840817	0.9757166898458386	0.026970198675496684	0.5394039735099337	1021.8751655629139	1674.0	0.10794262655189835	2.6019421007423316	0.2214413787292498
LightGCN_seed=42_e=500_bs=512_lr=0$001_factors=32_l_w=0$0001_n_layers=4_normalize=True_it=100	0.322695361568807	0.22076537914392266	0.30235854740835727	0.8701951350541295	0.9731473932382383	0.029776490066225163	0.5955298013245033	1011.1718460264901	1780.0	0.11436161326889793	2.6433825949734553	0.22487062923809606
LightGCN_seed=42_e=500_bs=512_lr=0$001_factors=8_l_w=0$0001_n_layers=4_normalize=True_it=120	0.28120505007782115	0.185644503061975	0.2672230936970848	0.9213045148746616	0.9860100365517359	0.01563741721854305	0.3127483443708609	1141.1295447019868	1244.0	0.07094177410402536	2.28115272525164	0.19307729131028883
LightGCN_seed=42_e=500_bs=512_lr=0$001_factors=16_l_w=0$0001_n_layers=2_normalize=True_it=60	0.3079140301599374	0.20771660135669406	0.2898820576214786	0.8839958101653781	0.9763445094213803	0.026283112582781456	0.5256622516556292	1024.9458609271524	1640.0	0.10444164212376184	2.5287324129859767	0.215215002988417
LightGCN_seed=42_e=500_bs=512_lr=0$001_factors=64_l_w=0$0001_n_layers=3_normalize=True_it=60	0.32942469094523036	0.22782887312895778	0.30751503551190074	0.8491266072000893	0.9705775376583612	0.03257450331125828	0.6514900662251656	981.987905629139	1872.0	0.12471783342644216	2.7051155486154332	0.23051636728661085
LightGCN_seed=42_e=500_bs=512_lr=0$001_factors=64_l_w=0$0001_n_layers=4_normalize=True_it=140	0.33444904704217904	0.23269053201902556	0.3108410531012877	0.8213532792489701	0.9631877748969276	0.04057119205298013	0.8114238410596026	948.1732947019868	2067.0	0.14212318730530593	2.761116181374029	0.2354759671756475
