model	nDCG	Recall	MAP	PopREO	PopRSP	APLT	ACLT	ARP	ItemCoverage	Gini	EFD	EPC
UserKNN_nn=50_sim=manhattan_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.14169268052638087	0.13461744015936786	0.11137710543385816	0.7128186232498093	0.8054721207269782	0.1954801324503311	3.9096026490066227	709.7770198675496	3047.0	0.2170094447246762	0.9983408439671617	0.08499229903065673
UserKNN_nn=30_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.2887707316929202	0.19510490060060204	0.26956758155748123	0.8825079912027715	0.9448085846184346	0.06014900662251656	1.202980132450331	925.8709685430464	2641.0	0.1565962425399502	2.351429380268561	0.200393493220942
UserKNN_nn=250_sim=manhattan_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.18530941929705275	0.15946452056547317	0.15666967342901325	0.8246644137548629	0.915501546831918	0.09048013245033112	1.8096026490066226	942.1052566225165	2832.0	0.16603236589991577	1.3823304258503841	0.11773816739271559
UserKNN_nn=50_sim=jaccard_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.3145843519453983	0.21651202512888656	0.2934653907405263	0.920849371460922	0.9731473932382383	0.02977649006622517	0.5955298013245033	1021.2621440397351	2161.0	0.1137098748357026	2.5329831695954774	0.2156041434050942
UserKNN_nn=100_sim=euclidean_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.1612050105323816	0.1468115424705277	0.13017351596568488	0.7627043536127367	0.8602465704114529	0.14487582781456954	2.8975165562913907	816.2748923841059	2969.0	0.1991881224993809	1.1604082077475604	0.09881560950838987
UserKNN_nn=20_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.26521936583930517	0.17745082892958172	0.2483448800256883	0.8538762587496125	0.9214395491361964	0.0844205298013245	1.6884105960264901	862.8550165562914	2783.0	0.1840151786343841	2.176226027474056	0.1856103606895825
UserKNN_nn=30_sim=euclidean_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.12597339795569548	0.12263158996045488	0.09622763204722519	0.6875947082610961	0.7644539254221623	0.2313907284768212	4.627814569536424	652.9942052980133	3074.0	0.21259647666932435	0.8709571323202743	0.07416936776495255
UserKNN_nn=150_sim=manhattan_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.1744138960798909	0.15448129414063555	0.1438830913500531	0.789025693856441	0.8860698165738872	0.11989238410596026	2.397847682119205	865.36940397351	2945.0	0.19042051985760622	1.2795783539796979	0.10900992380525427
UserKNN_nn=50_sim=euclidean_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.14141041452371664	0.13350929762078068	0.11120944327164406	0.7114893564195913	0.8077062519107469	0.19347682119205298	3.8695364238410597	718.9159685430463	3038.0	0.2126630589047802	0.9960076957844333	0.0848056435408309
UserKNN_nn=30_sim=manhattan_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.1260481819753975	0.12315499520698456	0.09635575554127282	0.679611423007026	0.7621392779289727	0.23336920529801325	4.667384105960265	644.6450082781456	3086.0	0.2164201076452733	0.8717833809295322	0.07427306060692322
UserKNN_nn=200_sim=manhattan_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.18087968368764504	0.15664964940576487	0.15120511058530717	0.8052736190053986	0.9028124371513385	0.10328642384105961	2.065728476821192	908.8127566225165	2874.0	0.17673643089205993	1.3384212705456966	0.11400766863625518
UserKNN_nn=250_sim=jaccard_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.335999427711589	0.22962599743407328	0.3151330480263727	0.9815833498820765	0.9954868780346788	0.005074503311258279	0.10149006622516556	1203.8388493377483	1101.0	0.05884397492013427	2.6397022452572507	0.2231395358609674
UserKNN_nn=100_sim=manhattan_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.16211540865896837	0.1486387612988849	0.13055638585062557	0.7584714984605576	0.8583509902179887	0.14668046357615894	2.9336092715231787	805.4098261589403	2987.0	0.20392914286953956	1.1678412298944378	0.09948278029680734
UserKNN_nn=30_sim=jaccard_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.29137563020318624	0.20047526751962613	0.27100462821093246	0.8940352441765027	0.9543099803639845	0.05008278145695364	1.0016556291390728	952.1407781456953	2469.0	0.14402761732231872	2.3668872164737156	0.2017375868196144
UserKNN_nn=150_sim=euclidean_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.17235658095415562	0.1530049438730774	0.14173962931716422	0.7938312901711625	0.8877118764320668	0.11827814569536424	2.3655629139072847	877.3219205298013	2927.0	0.18565104237289642	1.2609924247317286	0.10740059356179615
UserKNN_nn=10_sim=jaccard_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.2187657123811686	0.14633600078707878	0.2048275259608983	0.8011391939452001	0.8709247368762012	0.134635761589404	2.6927152317880796	760.8324586092715	2978.0	0.2204948807928937	1.8161478928186383	0.15512265804680633
