model	nDCG	Recall	MAP	PopREO	PopRSP	APLT	ACLT	ARP	ItemCoverage	Gini	EFD	EPC	REO-ProbToBeRanked_items:Categories-0	REO-ProbToBeRanked_items:Categories-1	REO-ProbToBeRanked_items:Categories-2	REO-ProbToBeRanked_items:Categories-3	REO-ProbToBeRanked_items:Categories-4	REO-ProbToBeRanked_items:Categories-5	REO-ProbToBeRanked_items:Categories-6	REO-ProbToBeRanked_items:Categories-7	REO-ProbToBeRanked_items:Categories-8	REO-ProbToBeRanked_items:Categories-9	REO-ProbToBeRanked_items:Categories-10	REO-ProbToBeRanked_items:Categories-11	REO-ProbToBeRanked_items:Categories-12	REO-ProbToBeRanked_items:Categories-13	REO-ProbToBeRanked_items:Categories-14	REO-ProbToBeRanked_items:Categories-15	REO-ProbToBeRanked_items:Categories-16	REO-ProbToBeRanked_items:Categories-17	REO-ProbToBeRanked_items:Categories-18	REO-ProbToBeRanked_items:Categories-19	REO-ProbToBeRanked_items:Categories-20	REO-ProbToBeRanked_items:Categories-21	REO-ProbToBeRanked_items:Categories-22	REO-ProbToBeRanked_items:Categories-23	REO-ProbToBeRanked_items:Categories-24	REO-ProbToBeRanked_items:Categories-25	REO-ProbToBeRanked_items:Categories-26	REO-ProbToBeRanked_items:Categories-27	REO-ProbToBeRanked_items:Categories-28	REO-ProbToBeRanked_items:Categories-29	REO-ProbToBeRanked_items:Categories-30	REO-ProbToBeRanked_items:Categories-31	REO-ProbToBeRanked_items:Categories-32	REO-ProbToBeRanked_items:Categories-33	REO-ProbToBeRanked_items:Categories-34	REO_items:Categories	RSP-ProbToBeRanked_items:Categories-0	RSP-ProbToBeRanked_items:Categories-1	RSP-ProbToBeRanked_items:Categories-2	RSP-ProbToBeRanked_items:Categories-3	RSP-ProbToBeRanked_items:Categories-4	RSP-ProbToBeRanked_items:Categories-5	RSP-ProbToBeRanked_items:Categories-6	RSP-ProbToBeRanked_items:Categories-7	RSP-ProbToBeRanked_items:Categories-8	RSP-ProbToBeRanked_items:Categories-9	RSP-ProbToBeRanked_items:Categories-10	RSP-ProbToBeRanked_items:Categories-11	RSP-ProbToBeRanked_items:Categories-12	RSP-ProbToBeRanked_items:Categories-13	RSP-ProbToBeRanked_items:Categories-14	RSP-ProbToBeRanked_items:Categories-15	RSP-ProbToBeRanked_items:Categories-16	RSP-ProbToBeRanked_items:Categories-17	RSP-ProbToBeRanked_items:Categories-18	RSP-ProbToBeRanked_items:Categories-19	RSP-ProbToBeRanked_items:Categories-20	RSP-ProbToBeRanked_items:Categories-21	RSP-ProbToBeRanked_items:Categories-22	RSP-ProbToBeRanked_items:Categories-23	RSP-ProbToBeRanked_items:Categories-24	RSP-ProbToBeRanked_items:Categories-25	RSP-ProbToBeRanked_items:Categories-26	RSP-ProbToBeRanked_items:Categories-27	RSP-ProbToBeRanked_items:Categories-28	RSP-ProbToBeRanked_items:Categories-29	RSP-ProbToBeRanked_items:Categories-30	RSP-ProbToBeRanked_items:Categories-31	RSP-ProbToBeRanked_items:Categories-32	RSP-ProbToBeRanked_items:Categories-33	RSP-ProbToBeRanked_items:Categories-34	RSP_items:Categories
BPRMF_seed=42_e=500_bs=1_f=64_lr=0$0005_bias_reg=0$001_u_reg=0$05_pos_i_reg=0$0025_neg_i_reg=0$00025_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=500	0.008554508171789417	0.009060334655187166	0.00912318817082266	1.0	1.0	0.0	0.0	653.8019780148513	19.0	0.00015475368893280717	0.07701837394596948	0.007924502084896931	0.0012294862885550864	0.0	0.0	0.0007072135785007072	0.030834512022630836	0.0	0.01758651174539025	0.0	0.0	9.882399446585631e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.011468260377968019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042352941176470586	0.0	0.0	0.0	0.0	0.0	3.042906101847742	5.838162640046164e-05	0.0	0.0	3.716535811252584e-05	0.0005870889015443661	0.0	0.00038699849331173987	0.0	0.0	2.22083026850003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.00034214705707409453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002433420978085484	0.0	0.0	0.0	0.0	0.0	3.8024096821935753
BPRMF_seed=42_e=500_bs=1_f=64_lr=0$0001_bias_reg=0$001_u_reg=0$05_pos_i_reg=0$0025_neg_i_reg=0$00025_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=500	0.008523349735082156	0.008924045104712406	0.00912448522974156	1.0	1.0	0.0	0.0	653.1385388631279	17.0	0.00015504879350880518	0.07651930225346357	0.007873945030081137	0.0012116676466919691	0.0	0.0	0.0007072135785007072	0.030834512022630836	0.0	0.01758651174539025	0.0	0.0	9.882399446585631e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.009529962849297368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04470588235294118	0.0	0.0	0.0	0.0	0.0	3.1154189141798256	6.138732684706752e-05	0.0	0.0	2.015505959179286e-05	0.0005867775311378191	0.0	0.0003868824479182633	0.0	0.0	3.646363211118293e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0003317299674064373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002365201996819498	0.0	0.0	0.0	0.0	0.0	3.793362479500586
BPRMF_seed=42_e=500_bs=1_f=16_lr=0$0001_bias_reg=0$001_u_reg=0$05_pos_i_reg=0$0025_neg_i_reg=0$00025_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=320	0.008435470123928838	0.008901561766889995	0.00897943080731109	1.0	1.0	0.0	0.0	654.2708518434451	14.0	0.00014634511926259197	0.07576077576816549	0.007801274090276239	0.0010334812280607972	0.0	0.0	0.0	0.030834512022630836	0.0	0.01758651174539025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010499111613632693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03529411764705882	0.0	0.0	0.0	0.0	0.0	3.0160251904898403	5.952426168729843e-05	0.0	0.0	1.0006057953372343e-06	0.0005883927651217817	0.0	0.00038697270544652283	0.0	0.0	7.50280496114875e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.000329476907300201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014496533519022072	0.0	0.0	0.0	0.0	0.0	3.3116181952817345
BPRMF_seed=42_e=500_bs=1_f=16_lr=0$005_bias_reg=0$001_u_reg=0$05_pos_i_reg=0$0025_neg_i_reg=0$00025_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=500	0.015847965231632916	0.015457331254952533	0.015633991590734676	0.9939163559396608	0.9993483061126436	0.00025292648918577126	0.0012646324459288562	328.9833392781867	4303.0	0.019466334731623736	0.15864805302954865	0.014426495483125853	0.011635573136615528	0.005242463958060288	0.005279366476022877	0.05374823196605375	0.0214992927864215	0.004901960784313725	0.02068072745642839	0.0019175455417066154	0.0029890170999582926	0.013440063247356459	0.0	0.0	0.001984689537850865	0.0036036036036036037	0.0	0.0	0.013568082700694557	0.0	0.010101010101010102	0.0	0.0	0.00425531914893617	0.002325581395348837	0.0045351473922902496	0.0	0.0	0.0	0.0	0.0	0.08235294117647059	0.0	0.0	0.015873015873015872	0.0	0.0	2.0412464494518394	0.00016459309469039063	5.912402106522703e-05	0.00015683452640810453	0.0005504761311205269	0.00016512361872195525	5.362558615744869e-05	0.0002952710567348185	7.865640479725149e-05	3.836159208389239e-05	0.00010428898895996763	2.75971723065765e-05	2.7738898916161292e-05	7.764734651202323e-05	0.00019023178564805344	2.3170235936193383e-05	6.983365979652836e-05	0.0002109924523016573	5.80088035733423e-05	4.811032704952791e-05	3.721061590248147e-05	1.6221192176519015e-05	4.896567659088718e-05	7.123079765798779e-05	1.1653088194350835e-05	1.4252736402520866e-05	3.167170195229006e-05	6.679147130161311e-06	0.0	2.642012343882989e-05	0.0016850920311494524	0.00019473943863111158	0.0	0.00016916983956673983	0.0	0.0004548703619468451	1.967749523311385
BPRMF_seed=42_e=500_bs=1_f=32_lr=0$0005_bias_reg=0$001_u_reg=0$05_pos_i_reg=0$0025_neg_i_reg=0$00025_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=500	0.008542181149336582	0.009087109631386633	0.0090687116962288	1.0	1.0	0.0	0.0	654.6266999578456	14.0	0.00014971100987393182	0.07682812590462412	0.007906703193561236	0.0012651235722813208	0.0	0.0	0.0007072135785007072	0.030834512022630836	0.0	0.01758651174539025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010176062025520918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05411764705882353	0.0	0.0	0.0	0.0	0.0	3.229135212240168	5.98291878195628e-05	0.0	0.0	3.85947949630076e-05	0.0005883149225201448	0.0	0.0003869791524128271	0.0	0.0	3.6013463813514e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0003375349105036814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014662921278207404	0.0	0.0	0.0	0.0	0.0	3.26863738455834
BPRMF_seed=42_e=500_bs=1_f=16_lr=0$001_bias_reg=0$001_u_reg=0$05_pos_i_reg=0$0025_neg_i_reg=0$00025_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=260	0.008423653854554774	0.008822919752639425	0.008966892571095042	1.0	1.0	0.0	0.0	653.8404422970913	13.0	0.00014565555115952922	0.07545547196685069	0.007770618751737708	0.00032073555353610947	0.0	0.0	0.0	0.030834512022630836	0.0	0.01758651174539025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007430140526570829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	4.377103802657388	2.8187237633053053e-05	0.0	0.0	1.5723805355299394e-06	0.0005883927651217817	0.0	0.00038697270544652283	0.0	0.0	3.0011219844595e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0002621766765974488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00662306475437215	0.0	0.0	0.0	0.0	0.0	4.89669645345569
BPRMF_seed=42_e=500_bs=1_f=32_lr=0$0001_bias_reg=0$001_u_reg=0$05_pos_i_reg=0$0025_neg_i_reg=0$00025_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=260	0.008471217116867482	0.008949631641108617	0.008991536690554167	1.0	1.0	0.0	0.0	653.9246668179902	13.0	0.00014784484496466188	0.07568140677226394	0.007792962561220597	0.0009622066606083284	0.0	0.0	0.0	0.030834512022630836	0.0	0.01758651174539025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01001453723146503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047058823529411764	0.0	0.0	0.0	0.0	0.0	3.1691067654006075	6.170565632580503e-05	0.0	0.0	1.0291945323468695e-05	0.000588334383170554	0.0	0.0003869662584802186	0.0	0.0	3.6013463813514e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.00032926485458431993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014513172294940606	0.0	0.0	0.0	0.0	0.0	3.2981268096461958
BPRMF_seed=42_e=500_bs=1_f=16_lr=0$001_bias_reg=0$001_u_reg=0$1_pos_i_reg=0$0025_neg_i_reg=0$00025_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=260	0.008444801024300345	0.008831565480962766	0.008988294043256915	1.0	1.0	0.0	0.0	653.945607834236	12.0	0.00014442587799057272	0.07550174562478917	0.007775983230491157	0.00021382370235740631	0.0	0.0	0.0	0.030834512022630836	0.0	0.01758651174539025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0071070909384590535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17176470588235293	0.0	0.0	0.0	0.0	0.0	4.453814715197484	2.5272009775141e-05	0.0	0.0	1.5723805355299394e-06	0.0005883927651217817	0.0	0.00038697270544652283	0.0	0.0	3.0011219844595e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.00024916194116024855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007044025785111041	0.0	0.0	0.0	0.0	0.0	4.95185223499109
BPRMF_seed=42_e=500_bs=1_f=32_lr=0$005_bias_reg=0$001_u_reg=0$1_pos_i_reg=0$0025_neg_i_reg=0$00025_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=500	0.018442750692965682	0.01770801901068756	0.018099268242593253	1.0	1.0	0.0	0.0	479.74306559875487	1928.0	0.003668318026936457	0.17976134303730223	0.016656438315356546	0.0129541526344862	0.0	0.004839419269687638	0.05233380480905234	0.02842998585572843	0.0	0.024627431169487245	0.004314477468839885	0.0038579174197136104	0.013440063247356459	0.0	0.0	0.0002835270768358378	0.0036036036036036037	0.0	0.0016792611251049538	0.017929252140203522	0.0	0.0	0.0	0.0	0.0	0.0	0.0022675736961451248	0.0	0.0	0.0	0.0	0.0	0.1388235294117647	0.0	0.0	0.0	0.0	0.0	2.7998482394538087	0.00012497615335235136	8.324320655392975e-06	7.965389908018296e-05	0.00047643130226557166	0.0002127049089724185	5.362558615744869e-05	0.0003695981312565592	5.103459040356786e-05	2.080778231837086e-05	9.025874368261946e-05	0.0	4.7015082908747955e-07	1.2716550383624174e-05	3.654362848176251e-05	1.2638310510650936e-06	1.1684765910836439e-05	0.00032926485458431993	2.949600181695371e-06	1.3426137781263602e-05	2.8623550694216516e-06	0.0	3.978461223009584e-06	9.168320490632093e-06	5.354121602809843e-06	1.474421007157331e-06	3.862402677108544e-06	0.0	0.0	0.0	0.0038319100940382017	2.9210915794666737e-05	0.0	3.4760925938371196e-05	0.0	6.498148027812073e-05	3.7967751798665437
BPRMF_seed=42_e=500_bs=1_f=8_lr=0$0005_bias_reg=0$001_u_reg=0$1_pos_i_reg=0$0025_neg_i_reg=0$00025_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=20	0.008336591703187526	0.008716075970510037	0.008974458748121967	1.0	1.0	0.0	0.0	650.804974220954	12.0	0.00014102729234011235	0.07436546965512268	0.007665621034069445	0.0007127456745246877	0.0	0.0	0.0	0.030834512022630836	0.0	0.01758651174539025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00597641738006784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05176470588235294	0.0	0.0	0.0	0.0	0.0	3.3440733345498703	7.606734207179473e-05	0.0	0.0	8.576621102890579e-07	0.0005883927651217817	0.0	0.00038697270544652283	0.0	0.0	3.90145857979735e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.00020733454295270896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001287009317298545	0.0	0.0	0.0	0.0	0.0	3.297777201023309
BPRMF_seed=42_e=500_bs=1_f=8_lr=0$005_bias_reg=0$001_u_reg=0$05_pos_i_reg=0$0025_neg_i_reg=0$00025_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=500	0.013700569336939453	0.013173200686838325	0.013627549531437464	1.0	0.9993315972630334	0.0002594117837802783	0.0012970589189013912	351.26891922565585	2583.0	0.0096976034428925	0.132656543327347	0.012390617824958865	0.00939042426186276	0.001310615989515072	0.005279366476022877	0.02050919377652051	0.020226308345120226	0.014705882352941176	0.018470573377115433	0.005752636625119847	0.002120116780202975	0.008894159501927068	0.0	0.0	0.0011341083073433513	0.0018018018018018018	0.0	0.0008396305625524769	0.013729607494750445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11058823529411765	0.0	0.0	0.0	0.0	0.0	2.8142767822987476	0.00015811257667061831	6.723489760125095e-05	9.813069393531216e-05	0.000481577274927306	0.00020116474327977035	0.0001959651049704298	0.00027843802771441214	3.726752735655729e-05	4.269858863400031e-05	0.00013850177958280594	0.0	1.034331823992455e-05	2.97917770471478e-05	5.70353827706013e-05	4.634047187238676e-06	3.876592925712795e-05	0.0002609043603021624	6.882400423955866e-06	8.9507585208424e-06	3.816473425895536e-05	8.110596088259507e-06	3.090958334799754e-05	6.206247716735571e-05	8.18865656900329e-06	5.897684028629324e-06	6.952324818795379e-06	5.7249832544239805e-06	0.0	1.6721597113183475e-06	0.0020249390292854936	7.140446083140758e-05	0.0	0.00010660017287767167	0.0	0.0	2.660580155892655
BPRMF_seed=42_e=500_bs=1_f=64_lr=0$005_bias_reg=0$001_u_reg=0$1_pos_i_reg=0$0025_neg_i_reg=0$00025_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=500	0.018819507789988123	0.01823075926702063	0.01856415577677616	1.0	1.0	0.0	0.0	540.8192159278835	1011.0	0.0012862411069797242	0.18476192566291413	0.017185764434302576	0.01307888312752802	0.001310615989515072	0.005719313682358117	0.06506364922206506	0.029278642149929278	0.0	0.023995958575397828	0.0052732502396931925	0.0034756012790212705	0.013341239252890602	0.0	0.0	0.0005670541536716756	0.0	0.0	0.0008396305625524769	0.025197867872718462	0.0	0.0	0.0	0.0	0.0	0.0	0.0022675736961451248	0.0	0.0	0.0	0.0	0.0	0.15529411764705883	0.0	0.0	0.0	0.0	0.0	2.843654757820857	0.00010847328300727453	5.122658864857215e-06	4.633747371148543e-05	0.0003800872585431008	0.00026921863776069874	1.986132820646248e-06	0.00038665035713131014	1.946680252507228e-05	1.1457511790002607e-05	5.903206943431837e-05	4.841609176592369e-07	0.0	3.909328209806725e-06	8.53823095368283e-06	0.0	4.2615028615991715e-06	0.00035147737657286127	5.899200363390742e-06	7.8319137057371e-06	0.0	0.0	9.181064360791347e-07	3.526277111781574e-07	5.669069932386893e-06	0.0	0.0	0.0	0.0	0.0	0.005031565837764447	0.0	0.0	4.634790125116159e-06	0.0	0.0	4.365209318035084
