model	nDCG	Recall	MAP	PopREO	PopRSP	APLT	ACLT	ARP	ItemCoverage	Gini	EFD	EPC
NGCF_seed=42_e=500_bs=512_lr=0$0005_factors=8_l_w=0$0001_n_layers=2_weight_size=64_node_dropout=0$1_message_dropout=0$1_it=60	0.27736315719000826	0.1836261516271591	0.2625492828815588	0.9042886488606137	0.9791071646053308	0.023253311258278144	0.4650662251655629	1067.456548013245	1587.0	0.09629613207427867	2.2757489670495747	0.19312472624854865
NGCF_seed=42_e=500_bs=512_lr=0$0005_factors=8_l_w=0$0001_n_layers=3_weight_size=64_node_dropout=0$1_message_dropout=0$1_it=320	0.2844160801703477	0.19044661060070012	0.2672915504985945	0.7842539148256644	0.9386478156211856	0.06661423841059604	1.3322847682119205	941.227773178808	2303.0	0.14922589055039326	2.3865339010420605	0.20303702863775944
NGCF_seed=42_e=500_bs=512_lr=0$001_factors=64_l_w=0$0001_n_layers=2_weight_size=64_node_dropout=0$1_message_dropout=0$1_it=20	0.3018751254620326	0.20659161381961955	0.2809162665654446	0.8063811680493475	0.9560095432511968	0.04826986754966887	0.9653973509933775	901.3733692052981	2124.0	0.15105807493224743	2.522027262563825	0.21546038415913132
NGCF_seed=42_e=500_bs=512_lr=0$001_factors=8_l_w=0$0001_n_layers=1_weight_size=64_node_dropout=0$1_message_dropout=0$1_it=60	0.26546971834699207	0.17438178416731934	0.2517285156800427	0.872678673621003	0.9645084711077639	0.03914735099337748	0.7829470198675497	1044.5461341059604	1785.0	0.10241301506202194	2.191123776814926	0.18574914515423932
NGCF_seed=42_e=500_bs=512_lr=0$001_factors=8_l_w=0$0001_n_layers=4_weight_size=64_node_dropout=0$1_message_dropout=0$1_it=500	0.28770619952794446	0.19453540820674314	0.269797175693588	0.7825327220450276	0.9320019623630134	0.07353476821192052	1.4706953642384106	916.6488658940398	2454.0	0.15929006821390945	2.4178880813533223	0.2059060296204642
NGCF_seed=42_e=500_bs=512_lr=0$0005_factors=64_l_w=0$0001_n_layers=3_weight_size=64_node_dropout=0$1_message_dropout=0$1_it=20	0.30459780576086526	0.20927718799416234	0.2846580540649467	0.8560300304896797	0.968159928790776	0.03519867549668874	0.7039735099337748	978.2695447019868	1895.0	0.12660351953398308	2.519964609701701	0.21502992657433084
NGCF_seed=42_e=500_bs=512_lr=0$001_factors=16_l_w=0$0001_n_layers=4_weight_size=64_node_dropout=0$1_message_dropout=0$1_it=100	0.28852446466610077	0.19740773215521706	0.27037115396715805	0.7411778861211018	0.9239658048055585	0.0818294701986755	1.6365894039735098	869.7004056291389	2531.0	0.18393182767354954	2.4464173869145913	0.20849180998051517
NGCF_seed=42_e=500_bs=512_lr=0$0005_factors=16_l_w=0$0001_n_layers=4_weight_size=64_node_dropout=0$1_message_dropout=0$1_it=100	0.2875617212452935	0.1979785952440291	0.2676129819796994	0.7802540246049544	0.9429911680873555	0.0620612582781457	1.2412251655629138	883.8887665562914	2290.0	0.16823951886865707	2.4306518567934083	0.2077979711143728
NGCF_seed=42_e=500_bs=512_lr=0$001_factors=32_l_w=0$0001_n_layers=1_weight_size=64_node_dropout=0$1_message_dropout=0$1_it=20	0.29935118891956747	0.2019946864357889	0.2816753029613533	0.8639995376106603	0.9701357368663379	0.0330546357615894	0.661092715231788	988.945215231788	1890.0	0.12018868205954247	2.4741614020477587	0.21071938784786712
NGCF_seed=42_e=500_bs=512_lr=0$001_factors=8_l_w=0$0001_n_layers=3_weight_size=64_node_dropout=0$1_message_dropout=0$1_it=420	0.2827580864350521	0.18986701423393298	0.2667830975937737	0.7741674753184066	0.9301801822672278	0.07542218543046357	1.5084437086092715	929.672988410596	2436.0	0.15194271785331348	2.369328762300422	0.2013798144521456
NGCF_seed=42_e=500_bs=512_lr=0$0005_factors=32_l_w=0$0001_n_layers=2_weight_size=64_node_dropout=0$1_message_dropout=0$1_it=20	0.3008051961496346	0.2028443839127667	0.2843720529311433	0.913271156763221	0.9821081771470517	0.019950331125827815	0.3990066225165563	1072.998774834437	1476.0	0.09304326150352638	2.452506270678103	0.20819471027699682
NGCF_seed=42_e=500_bs=512_lr=0$001_factors=64_l_w=0$0001_n_layers=1_weight_size=64_node_dropout=0$1_message_dropout=0$1_it=20	0.3026222049129392	0.20719479880053004	0.2828012291103506	0.8272564297666304	0.9624497104863825	0.0413658940397351	0.827317880794702	936.9919370860927	2058.0	0.13912309058004413	2.5179604807081253	0.21485956539995704
NGCF_seed=42_e=500_bs=512_lr=0$0005_factors=32_l_w=0$0001_n_layers=1_weight_size=64_node_dropout=0$1_message_dropout=0$1_it=40	0.3036319982942214	0.20557908709310221	0.2850149160215475	0.8682830172597141	0.9723879291066285	0.030604304635761588	0.6120860927152317	1013.7012003311258	1783.0	0.1136044849786565	2.4942936657950336	0.2121051182302234
NGCF_seed=42_e=500_bs=512_lr=0$001_factors=32_l_w=0$0001_n_layers=4_weight_size=64_node_dropout=0$1_message_dropout=0$1_it=20	0.28758335091879905	0.20017869460237228	0.26625566465836725	0.7715120878885361	0.9464965268628773	0.058369205298013246	1.167384105960265	887.5224668874173	2231.0	0.16184448295375498	2.424102508994245	0.20735759916993146
NGCF_seed=42_e=500_bs=512_lr=0$0005_factors=64_l_w=0$0001_n_layers=4_weight_size=64_node_dropout=0$1_message_dropout=0$1_it=40	0.30280040943613323	0.21057321341339855	0.28094118539953644	0.7809948063403286	0.9526847296915345	0.05181291390728478	1.0362582781456953	902.2468046357615	2244.0	0.15848502023998678	2.541108272191711	0.21728440206647578
NGCF_seed=42_e=500_bs=512_lr=0$001_factors=16_l_w=0$0001_n_layers=3_weight_size=64_node_dropout=0$1_message_dropout=0$1_it=20	0.2896952902343218	0.19777279868538708	0.27203863494021924	0.8306327309005082	0.959382676491631	0.044660596026490064	0.8932119205298014	963.7346688741723	2008.0	0.13312211519165207	2.411704168792932	0.2056016736847692
NGCF_seed=42_e=500_bs=512_lr=0$001_factors=64_l_w=0$0001_n_layers=3_weight_size=64_node_dropout=0$1_message_dropout=0$1_it=20	0.2969910871052111	0.20495302358474435	0.2763683442552988	0.7809102572913208	0.9480557775923871	0.05672185430463576	1.1344370860927153	888.1095612582782	2228.0	0.16233390374118828	2.495733122230699	0.21309176126877546
NGCF_seed=42_e=500_bs=512_lr=0$0005_factors=8_l_w=0$0001_n_layers=4_weight_size=64_node_dropout=0$1_message_dropout=0$1_it=320	0.28639803381439705	0.19580387474222322	0.2676997262910566	0.7751003569294395	0.9372451795315337	0.0680794701986755	1.36158940397351	903.101109271523	2317.0	0.16266595614277735	2.4124863141724746	0.20578534671599136
NGCF_seed=42_e=500_bs=512_lr=0$001_factors=32_l_w=0$0001_n_layers=2_weight_size=64_node_dropout=0$1_message_dropout=0$1_it=20	0.3017910435503297	0.20571013355990406	0.28276331486936196	0.8345902142229086	0.9638791038721495	0.03982615894039735	0.796523178807947	941.9314072847683	1967.0	0.13633047858213443	2.5083244847728037	0.21415164324668237
NGCF_seed=42_e=500_bs=512_lr=0$0005_factors=32_l_w=0$0001_n_layers=3_weight_size=64_node_dropout=0$1_message_dropout=0$1_it=40	0.30314898566513826	0.20893667158538531	0.2818599296444909	0.8253993009680355	0.9599615168770844	0.04403973509933775	0.8807947019867549	951.4983443708609	2093.0	0.14102276117176704	2.519670850756401	0.21484038924303603
NGCF_seed=42_e=500_bs=512_lr=0$0005_factors=16_l_w=0$0001_n_layers=3_weight_size=64_node_dropout=0$1_message_dropout=0$1_it=60	0.2928952529228854	0.19913434806277397	0.2748034034461854	0.8295158507817598	0.9576204798221978	0.04654801324503312	0.9309602649006623	936.8609933774835	2111.0	0.14265138859509696	2.449555786828572	0.20910253072902396
NGCF_seed=42_e=500_bs=512_lr=0$0005_factors=8_l_w=0$0001_n_layers=1_weight_size=64_node_dropout=0$1_message_dropout=0$1_it=60	0.2681278798060407	0.17420730892151515	0.2557644686173185	0.9003212137853229	0.9780364362301589	0.02442880794701987	0.48857615894039735	1152.7467301324502	1429.0	0.07288462303363019	2.177495858853599	0.18391434548170632
NGCF_seed=42_e=500_bs=512_lr=0$0005_factors=32_l_w=0$0001_n_layers=4_weight_size=64_node_dropout=0$1_message_dropout=0$1_it=40	0.2975023896697039	0.2058626435631441	0.2765567708247953	0.8097177592229282	0.9546517282083248	0.049718543046357616	0.9943708609271523	924.35434602649	2151.0	0.15173511108941584	2.490573821427784	0.21292999580092062
NGCF_seed=42_e=500_bs=512_lr=0$0005_factors=64_l_w=0$0001_n_layers=2_weight_size=64_node_dropout=0$1_message_dropout=0$1_it=20	0.3086748717437618	0.2100764896201476	0.2892025313810878	0.8933792989959576	0.9788961474288924	0.02348509933774835	0.4697019867549669	1000.7711589403975	1652.0	0.11288003988335105	2.532396011220269	0.21582532343131516
NGCF_seed=42_e=500_bs=512_lr=0$001_factors=16_l_w=0$0001_n_layers=2_weight_size=64_node_dropout=0$1_message_dropout=0$1_it=20	0.2936041014634379	0.19806343181695898	0.27633205305944164	0.8777790292150488	0.9734206261505779	0.029478476821192055	0.589569536423841	1004.9207947019867	1773.0	0.11495095034830127	2.4222419779044455	0.20612997557864737
NGCF_seed=42_e=500_bs=512_lr=0$001_factors=64_l_w=0$0001_n_layers=4_weight_size=64_node_dropout=0$1_message_dropout=0$1_it=20	0.29217896267208066	0.2032749748053357	0.2712917061744551	0.7482004182309728	0.9415643294703772	0.06355960264900662	1.2711920529801324	873.201142384106	2313.0	0.17042973587675536	2.4621943415127054	0.21027714495121225
NGCF_seed=42_e=500_bs=512_lr=0$0005_factors=16_l_w=0$0001_n_layers=1_weight_size=64_node_dropout=0$1_message_dropout=0$1_it=40	0.28803955365626005	0.19155058598271996	0.27309770062959554	0.8935288090140596	0.9770398366397763	0.025521523178807945	0.510430463576159	1140.990107615894	1551.0	0.07903967182112859	2.3416937034386254	0.19791538372596085
NGCF_seed=42_e=500_bs=512_lr=0$0005_factors=16_l_w=0$0001_n_layers=2_weight_size=64_node_dropout=0$1_message_dropout=0$1_it=40	0.3019523030655729	0.2038923191537987	0.2844976254839906	0.8838628275299175	0.974285256086389	0.028534768211920535	0.5706953642384106	1024.3695943708608	1722.0	0.1115538054610905	2.4813841225224564	0.21097022095659299
NGCF_seed=42_e=500_bs=512_lr=0$001_factors=16_l_w=0$0001_n_layers=1_weight_size=64_node_dropout=0$1_message_dropout=0$1_it=40	0.28825337054846784	0.19345751404762032	0.2718316678100005	0.8315826857781022	0.9576204798221978	0.04654801324503312	0.9309602649006623	985.2787086092715	2069.0	0.12841243561442195	2.3911797388369482	0.2031621813067451
NGCF_seed=42_e=500_bs=512_lr=0$001_factors=8_l_w=0$0001_n_layers=2_weight_size=64_node_dropout=0$1_message_dropout=0$1_it=420	0.277529007175788	0.18570430923691938	0.2614512543274551	0.7932120298528668	0.9355700005705109	0.06982615894039736	1.396523178807947	956.5593874172185	2327.0	0.1395865582620548	2.320410603457934	0.1971766646985298
NGCF_seed=42_e=500_bs=512_lr=0$0005_factors=64_l_w=0$0001_n_layers=1_weight_size=64_node_dropout=0$1_message_dropout=0$1_it=40	0.31128875051028193	0.21320950824670193	0.2913020209877651	0.8521183653209042	0.96713580691425	0.03630794701986755	0.726158940397351	961.6275910596028	1954.0	0.13070817355585573	2.572602726323508	0.2193888307396173
NGCF_seed=42_e=500_bs=512_lr=0$001_factors=32_l_w=0$0001_n_layers=3_weight_size=64_node_dropout=0$1_message_dropout=0$1_it=20	0.29724197138874003	0.20315987307242248	0.2783900616487409	0.8107264078289318	0.9528870894972981	0.0515976821192053	1.031953642384106	920.5717218543045	2150.0	0.14907776530293093	2.4831300388084427	0.21190313952533277
