model	nDCG	Recall	MAP	PopREO	PopRSP	APLT	ACLT	ARP	ItemCoverage	Gini	EFD	EPC
NeuMF_seed=42_e=500_bs=512_lr=0$001_mffactors=64_drop=0$1_batch_eval=256_mftrain=True_mlptrain=True_m=4_it=20	0.23589445599997702	0.053411561566296645	0.2406743929359823	0.508030240829365	0.8192852812760771	0.1830132450331126	0.9150662251655629	612.8271854304636	2573.0	0.2900054238464831	2.4134648197452044	0.20560870196645045
NeuMF_seed=42_e=500_bs=512_lr=0$0005_mffactors=32_drop=0$1_batch_eval=256_mftrain=True_mlptrain=True_m=8_it=220	0.30480489053202364	0.07033107695085736	0.31221467991169977	0.6952348894333589	0.9100949494778883	0.09596026490066226	0.47980132450331126	802.4510927152318	2227.0	0.1990567750170399	3.019002064093157	0.25789669427500156
NeuMF_seed=42_e=500_bs=512_lr=0$001_mffactors=8_drop=0$1_batch_eval=256_mftrain=True_mlptrain=True_m=4_it=480	0.319475803162304	0.07084966780413968	0.3299216335540838	0.8636237028654499	0.9688317850694413	0.034470198675496694	0.17235099337748344	1101.6209933774835	1317.0	0.08086069211897018	3.0164336842121595	0.25568247501762714
NeuMF_seed=42_e=500_bs=512_lr=0$001_mffactors=8_drop=0$1_batch_eval=256_mftrain=True_mlptrain=True_m=8_it=320	0.3471254172856388	0.08029543858251548	0.35896743929359815	0.9410720394888491	0.9909629685646948	0.010132450331125828	0.05066225165562914	1220.8616887417218	987.0	0.05985485786810285	3.2223668197398685	0.27261623813209235
NeuMF_seed=42_e=500_bs=512_lr=0$0005_mffactors=16_drop=0$1_batch_eval=256_mftrain=True_mlptrain=True_m=4_it=460	0.29563883089472176	0.06460323616044396	0.3032665562913907	0.6833871419108967	0.9028207015381166	0.10327814569536423	0.5163907284768212	778.0989735099339	2095.0	0.1780919450455879	2.923117103406012	0.24992507604493452
NeuMF_seed=42_e=500_bs=512_lr=0$0005_mffactors=64_drop=0$1_batch_eval=256_mftrain=True_mlptrain=True_m=8_it=20	0.26751419754934264	0.061943218769442976	0.27552538631346574	0.6707377303915304	0.8983793748969525	0.10771523178807947	0.5385761589403973	738.5837417218543	2179.0	0.22011791442254958	2.680754804412532	0.2293501527990875
NeuMF_seed=42_e=500_bs=512_lr=0$0001_mffactors=32_drop=0$1_batch_eval=256_mftrain=True_mlptrain=True_m=4_it=20	0.321402542867648	0.07324329663731988	0.3322301324503311	0.9145934263801623	0.9875103136921627	0.013973509933774836	0.06986754966887417	1085.306821192053	1070.0	0.07786701813191843	3.066084148317702	0.2619812672477098
NeuMF_seed=42_e=500_bs=512_lr=0$001_mffactors=32_drop=0$1_batch_eval=256_mftrain=True_mlptrain=True_m=8_it=40	0.3136939203196911	0.07249781145843047	0.32255077262693155	0.7180188921831285	0.9275443324988686	0.0781456953642384	0.39072847682119205	849.8490397350993	1950.0	0.16834323185316613	3.0841038586613494	0.2634333899105278
NeuMF_seed=42_e=500_bs=512_lr=0$005_mffactors=64_drop=0$1_batch_eval=256_mftrain=True_mlptrain=True_m=8_it=20	0.28240414680097076	0.06586580687923588	0.289266004415011	0.6964664293709915	0.9065150381788755	0.09956953642384106	0.49784768211920527	782.7223178807947	2145.0	0.19685404248318128	2.8020476603990216	0.23957871848023815
NeuMF_seed=42_e=500_bs=512_lr=0$0005_mffactors=32_drop=0$1_batch_eval=256_mftrain=True_mlptrain=True_m=4_it=20	0.2731807901037063	0.061295492910635505	0.27950883002207505	0.6663301162515606	0.9088814549106345	0.09718543046357615	0.4859271523178808	697.6554966887418	1991.0	0.20475920833536754	2.7635042689400198	0.23712244992380146
NeuMF_seed=42_e=500_bs=512_lr=0$0001_mffactors=16_drop=0$1_batch_eval=256_mftrain=True_mlptrain=True_m=8_it=500	0.3385300569954537	0.07745828148201173	0.3489470198675497	0.8391342665062014	0.962980261806214	0.040794701986754965	0.20397350993377483	978.596986754967	1600.0	0.11940735437424133	3.250413117977871	0.2770512003693299
NeuMF_seed=42_e=500_bs=512_lr=0$0005_mffactors=8_drop=0$1_batch_eval=256_mftrain=True_mlptrain=True_m=4_it=440	0.30988266780788787	0.06824950572162411	0.3192334437086093	0.8670104373300563	0.9700214388882554	0.03317880794701987	0.16589403973509934	1056.1429139072848	1305.0	0.08515120780021423	2.9413372848858557	0.25002408442306306
NeuMF_seed=42_e=500_bs=512_lr=0$001_mffactors=32_drop=0$1_batch_eval=256_mftrain=True_mlptrain=True_m=4_it=20	0.2726985890597971	0.060345074095403385	0.2789266004415011	0.6034527024733393	0.882716961555392	0.12317880794701987	0.6158940397350994	677.0716887417218	2174.0	0.22009838857521036	2.7620295122052965	0.23631842252924007
NeuMF_seed=42_e=500_bs=512_lr=0$001_mffactors=16_drop=0$1_batch_eval=256_mftrain=True_mlptrain=True_m=8_it=220	0.341850852447207	0.07906347669643166	0.3526754966887417	0.8635498589260651	0.967151101803192	0.03629139072847683	0.1814569536423841	1021.0951986754967	1518.0	0.10790015783393292	3.266657761936776	0.27826597295851185
NeuMF_seed=42_e=500_bs=512_lr=0$0005_mffactors=64_drop=0$1_batch_eval=256_mftrain=True_mlptrain=True_m=4_it=20	0.25596879612705736	0.05947727051387773	0.2614254966887417	0.610487636060778	0.8802424649196883	0.12559602649006624	0.6279801324503311	692.7047682119205	2242.0	0.23797276505885778	2.59018388228747	0.2214477567296773
