model	nDCG	Recall	MAP	PopREO	PopRSP	APLT	ACLT	ARP	ItemCoverage	Gini	EFD	EPC
ItemKNN_nn=10_sim=jaccard_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.12552575678820507	0.11012343151347508	0.12111233611120119	0.27225695244400966	0.387823151808109	0.25504718051817504	1.2752359025908753	52.777567365997605	23571.0	0.3394659307568131	1.507720900507405	0.10826116408088582
ItemKNN_nn=10_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.14329806096649658	0.11857030459052473	0.14647372915248008	0.20420913332436771	0.2419338529230274	0.3214630824605208	1.6073154123026039	37.11536042024709	22302.0	0.33359175357989135	1.7641627849742951	0.1261742960632839
ItemKNN_nn=100_sim=euclidean_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.08216366819753569	0.06631790780518537	0.08571775997924705	0.02954448306661989	0.0250961172951212	0.424676545932099	2.123382729660495	24.715327993774114	20001.0	0.2386489697236328	1.0303967231902713	0.07226210869034098
ItemKNN_nn=200_sim=jaccard_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.06466363071877594	0.05838387971765516	0.06026503237242885	0.2981402830724715	0.35653469711657837	0.26909432860987714	1.3454716430493856	75.40738026524853	23681.0	0.30418653705472776	0.7627909860558488	0.05587765548674143
ItemKNN_nn=150_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.1329870918313607	0.11188162317842454	0.13418096133683538	0.23090215798318128	0.22637209844799774	0.32868770063880154	1.6434385031940075	42.51626836149032	22308.0	0.3163281201669832	1.600229351466921	0.11519083687508916
ItemKNN_nn=50_sim=euclidean_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.08691458353762309	0.06943720003344224	0.09145119275376418	0.06521498746577326	0.12891937938433937	0.37456467460034376	1.8728233730017185	26.424021531178052	18005.0	0.19269995160592857	1.0900014416180763	0.07677681916619675
ItemKNN_nn=20_sim=jaccard_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.11091285937326655	0.09812452297295263	0.10542959672276446	0.3046153819382695	0.4809712515696548	0.2138461039592724	1.0692305197963619	63.6230163105159	23552.0	0.3169535265906044	1.3200056673269307	0.09521649291931472
ItemKNN_nn=10_sim=manhattan_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.08876692077317828	0.06783402521803761	0.09707145713760715	0.12665135745688955	0.2654584606020114	0.31059372872012714	1.5529686436006356	28.027374428483412	12175.0	0.08402280800426354	1.1246424201042142	0.08004472807973519
ItemKNN_nn=30_sim=euclidean_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.08802148174779505	0.06944411883781826	0.09368462012386912	0.08807731096991377	0.1991079611169547	0.3414118486332242	1.707059243166121	26.818437692532182	16889.0	0.16481086137869816	1.1072607590498071	0.07828373183992315
ItemKNN_nn=200_sim=manhattan_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.07544812940760437	0.06257986442277318	0.07775565571732763	0.11350739925498109	0.0900770083670694	0.4818184766042998	2.4090923830214988	23.521942994260513	20117.0	0.24749236218669135	0.954808374151314	0.06603460711999812
ItemKNN_nn=30_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.13841087703175337	0.11547857757198611	0.14049763827188516	0.22854154532979937	0.2621096112028349	0.31213722883361983	1.5606861441680988	39.765764129835595	22203.0	0.3204426465036565	1.6876818879533209	0.12104759657025684
ItemKNN_nn=50_sim=jaccard_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.09354817731150525	0.08325539756889633	0.0882701557551585	0.34636227886702226	0.5468816516654803	0.18523946950290218	0.9261973475145109	74.07468465255035	23406.0	0.2970159913762298	1.1079374966365174	0.08045086865684317
ItemKNN_nn=250_sim=jaccard_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.06011175002230556	0.05436709446190186	0.05604191662072916	0.27479320398568363	0.33822673346300175	0.2773630792178735	1.3868153960893674	73.82954051687797	23883.0	0.31049488354851273	0.7121570710072813	0.052114714533169466
ItemKNN_nn=100_sim=manhattan_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.07831799065615155	0.0643179803090364	0.08107493757903952	0.08156487383830427	0.04050347584102362	0.4570187100749052	2.2850935503745258	23.743688187035897	19632.0	0.23261841896719138	0.9882984058718992	0.06863173827520477
ItemKNN_nn=150_sim=manhattan_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.07661916994300347	0.06325247927468898	0.0789324124215009	0.10288390845131012	0.07073161159859376	0.47210350530172834	2.3605175265086418	23.54366873115211	19930.0	0.24168363198636522	0.9679750975674355	0.06705640529505635
ItemKNN_nn=250_sim=cosine_imp=standard_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.13099488471758572	0.11069943888583648	0.13179177880821902	0.21495168015768218	0.18597202151205003	0.3475728784980057	1.7378643924900288	42.12274717079023	22233.0	0.3150037600409885	1.5723529610816247	0.11317348878756274
